,return
2016-05-02,-0.0017258055983405685
2016-05-03,-0.0023124989402114604
2016-05-04,-0.0039004677460822146
2016-05-05,2.402912107757338e-05
2016-05-06,0.005840026271337395
2016-05-09,-0.018277571664687242
2016-05-10,0.0045191166023457185
2016-05-11,0.009502427408090819
2016-05-12,-0.01013440318833303
2016-05-13,0.0029406916448886378
2016-05-16,0.0011409333980867409
2016-05-17,0.0031992370712214946
2016-05-18,-0.015109430056673978
2016-05-19,-0.008045419333635118
2016-05-20,-2.08871265819921e-05
2016-05-23,-0.0032887004762679473
2016-05-24,-0.010081913440640244
2016-05-25,0.0008780765232787591
2016-05-26,-0.0005296742248739328
2016-05-27,-0.0061570045879080215
2016-05-31,-0.0032802621831687917
2016-06-01,-0.0012386602243767975
2016-06-02,-0.0009315310221676976
2016-06-03,0.011100541662615537
2016-06-06,0.00013459258563774945
2016-06-07,-0.00033635545126398103
2016-06-08,0.005924935669923581
2016-06-09,0.002222584703171826
2016-06-10,0.0016164877980024972
2016-06-13,0.0029571268003012463
2016-06-14,0.0004239962624428273
2016-06-15,0.0029649057163536607
2016-06-16,-0.0042044083070831295
2016-06-17,0.00513155656172537
2016-06-20,-0.0023880528664427247
2016-06-21,-0.00769418964107671
2016-06-22,0.0001986269109790495
2016-06-23,-0.002613733351717884
2016-06-24,0.019615350461136494
2016-06-27,0.0021587311275421683
2016-06-28,-0.004294286729003116
2016-06-29,0.0016597403266285227
2016-06-30,0.0020025584906118166
2016-07-01,0.005733395814697895
2016-07-05,0.007695381121259226
2016-07-06,0.004454844267964386
2016-07-07,-0.008835279995146217
2016-07-08,0.012156085473251643
2016-07-11,-0.0019224560941089042
2016-07-12,-0.010023201924522662
2016-07-13,0.009103960187431204
2016-07-14,-0.005456988000120955
2016-07-15,-0.004632764215507179
2016-07-18,0.0009591336755301327
2016-07-19,-0.0029544035217456965
2016-07-20,-0.014883218110309904
2016-07-21,0.014690007725278065
2016-07-22,-0.00679069403116217
2016-07-25,-0.0050888513311144745
2016-07-26,0.003908246912319724
2016-07-27,0.019788867553929057
2016-07-28,-0.004074000822305801
2016-07-29,0.006440769504518551
2016-08-01,0.002179476174237527
2016-08-02,0.006073078645158825
2016-08-03,-0.005752391093041931
2016-08-04,5.360880720273187e-05
2016-08-05,-0.01833215909368291
2016-08-08,0.0002666911279061157
2016-08-09,0.003965000716492195
2016-08-10,0.007218285649701395
2016-08-11,-0.006248063686302041
2016-08-12,-0.005316584980891936
2016-08-15,0.0033576354250459683
2016-08-16,0.0008615027457055113
2016-08-17,0.001704605541247295
2016-08-18,0.00845922739273397
2016-08-19,-0.007949755139180503
2016-08-22,-0.017264720491768748
2016-08-23,0.00326026677395852
2016-08-24,-0.012288881201319324
2016-08-25,0.004967632203071615
2016-08-26,0.001525892098608539
2016-08-29,0.0002076102700121485
2016-08-30,-0.00847513921270926
2016-08-31,-0.012256216180933643
2016-09-01,-0.005410031964490747
2016-09-02,0.007091753505866327
2016-09-06,0.0026775402669028114
2016-09-07,-0.008603646464664827
2016-09-08,0.011043044149208203
2016-09-09,-0.009561121549147678
2016-09-12,0.012655026151171977
2016-09-13,-0.0037081910630701875
2016-09-14,0.0008241927642405056
2016-09-15,0.0025143610938402894
2016-09-16,0.0005209708174205296
2016-09-19,0.0040887107547744606
2016-09-20,0.01298078525680979
2016-09-21,0.01115860455263662
2016-09-22,-0.00740834849793115
2016-09-23,-0.005699381677168214
2016-09-26,-0.0012624343455400755
2016-09-27,-0.005771418961658448
2016-09-28,-0.003557017812868879
2016-09-29,-0.005270595949525725
2016-09-30,-0.003899779577671292
2016-10-03,-0.006936210929412878
2016-10-04,0.0054339964445755395
2016-10-05,0.011759155643554786
2016-10-06,0.005307644932532218
2016-10-07,0.009024030254366933
2016-10-10,0.013731380947519245
2016-10-11,-0.006209703418428747
2016-10-12,-0.004636779261410706
2016-10-13,0.012082325387803294
2016-10-14,-0.004039136285013956
2016-10-17,-0.004841499654463899
2016-10-18,0.0025362161828450525
2016-10-19,-0.0003814842820032416
2016-10-20,-0.006552742126031963
2016-10-21,-0.004601166850366711
2016-10-24,-0.0034603102855412793
2016-10-25,-0.019655729306148895
2016-10-26,-0.012033707623688383
2016-10-27,0.003605766451061143
2016-10-28,0.0007919197541363943
2016-10-31,-0.02183872706004364
2016-11-01,-0.013263615741813894
2016-11-02,-0.017141364059137576
2016-11-03,0.0019117551687757306
2016-11-04,0.0007474892773533526
2016-11-07,0.011718254126996674
2016-11-08,-0.02671779022336418
2016-11-09,0.018764238859239724
2016-11-10,0.0014640492573365638
2016-11-11,-0.009494939876655506
2016-11-14,0.024510909398170355
2016-11-15,-0.006232742620273735
2016-11-16,-0.002824353344294206
2016-11-17,-0.0067713628667597225
2016-11-18,0.016275574255408376
2016-11-21,0.01891929396188896
2016-11-22,0.0014587679178730273
2016-11-23,0.021086975938579444
2016-11-25,0.018797884515844077
2016-11-28,0.010622832642089186
2016-11-29,-0.010705816086735598
2016-11-30,0.004191889128940751
2016-12-01,0.02163923025913217
2016-12-02,-0.008114309794583607
2016-12-05,0.01746812793101782
2016-12-06,0.00022831572193027228
2016-12-07,-0.010557936864777906
2016-12-08,-0.007649086514404768
2016-12-09,0.008762699191430467
2016-12-12,-0.00705825627583756
2016-12-13,-0.0027332236953732103
2016-12-14,0.003650655385692536
2016-12-15,-0.003531480177775159
2016-12-16,-0.014606093974698808
2016-12-19,-0.018022162786161866
2016-12-20,0.005685215910193886
2016-12-21,-0.0013210170233995955
2016-12-22,0.0032689386816802113
2016-12-23,-0.007422984754437256
2016-12-27,0.006758133568427471
2016-12-28,-0.005148428468421784
2016-12-29,-0.007403306149110778
2016-12-30,0.006824241059213865
2017-01-03,-0.006202511545876477
2017-01-04,0.01816132900470624
2017-01-05,-0.004743538055982599
2017-01-06,0.0020742005584828416
2017-01-09,0.005369150832722935
2017-01-10,0.017334802874558797
2017-01-11,-0.0039035390339420273
2017-01-12,0.019301876967796394
2017-01-13,0.010917289966963395
2017-01-17,-0.01900850969363921
2017-01-18,0.003955367083875672
2017-01-19,-0.003685066872707199
2017-01-20,0.004893624741407088
2017-01-23,0.008174418701971664
2017-01-24,0.014460086034315589
2017-01-25,-0.002844739709555677
2017-01-26,-0.011404925775131969
2017-01-27,0.004533866243338069
2017-01-30,-0.004391399135386775
2017-01-31,0.01548640589341077
2017-02-01,-0.00480971403510666
2017-02-02,0.0015769617256229385
2017-02-03,0.0007181680465637719
2017-02-06,-0.00689921955654571
2017-02-07,-0.0064362913716130565
2017-02-08,0.0006436534830367435
2017-02-09,0.004412068979862127
2017-02-10,0.006984002449680116
2017-02-13,-0.0077340901116209615
2017-02-14,0.002333865771965371
2017-02-15,-0.0011111485326807946
2017-02-16,0.0009727514380368785
2017-02-17,-9.734064782129792e-05
2017-02-21,0.005517452677775925
2017-02-22,-0.006453217559205027
2017-02-23,0.006064513285425788
2017-02-24,-0.0026316954493806888
2017-02-27,0.00048119726087447745
2017-02-28,4.655780639262197e-05
2017-03-01,-0.0029918903623279425
2017-03-02,-0.01233042350317537
2017-03-03,0.0037841480314091402
2017-03-06,-0.012112893161300486
2017-03-07,-0.009229971318654884
2017-03-08,-0.004352788848205336
2017-03-09,-0.001556185022860923
2017-03-10,0.003836615402753374
2017-03-13,0.00723067858356119
2017-03-14,0.000591260785675285
2017-03-15,0.01006916886891318
2017-03-16,0.001155455611822731
2017-03-17,0.007708974724879969
2017-03-20,-0.007740849102716663
2017-03-21,-0.009421051026582639
2017-03-22,0.008059922636025618
2017-03-23,0.00017953558758110333
2017-03-24,-0.0012359252192578607
2017-03-27,-0.005223958972570886
2017-03-28,0.009922840656102938
2017-03-29,0.002671550333273265
2017-03-30,0.0006247586698033825
2017-03-31,-0.0068682739930850945
2017-04-03,-0.011830730371800935
2017-04-04,0.005244707091654588
2017-04-05,0.014151059071739747
2017-04-06,-0.00734807916159208
2017-04-07,-0.004022402252630064
2017-04-10,-0.012244368769960046
2017-04-11,-0.0012174135391394003
2017-04-12,-0.012140517614657509
2017-04-13,0.005132448980354809
2017-04-17,0.007577988832107252
2017-04-18,-0.019502307080148884
2017-04-19,0.0020666544676199994
2017-04-20,0.009474387311299237
2017-04-21,-0.003473151741275715
2017-04-24,0.0034385710786337675
2017-04-25,0.009122639889160622
2017-04-26,0.0015117203099435095
2017-04-27,-0.006963608848122749
2017-04-28,0.0026099938229542374
2017-05-01,0.014343207079932307
2017-05-02,-0.005812597669792918
2017-05-03,-0.02781466499871188
2017-05-04,-0.0016385151339891602
2017-05-05,0.004882775081613389
2017-05-08,-0.012633497243414338
2017-05-09,0.001999477337572886
2017-05-10,0.0018923868071776262
2017-05-11,0.0019187560848903384
2017-05-12,0.0019480637781317256
2017-05-15,0.004267078262140123
2017-05-16,0.005289894473960333
2017-05-17,-0.0023453371466780615
2017-05-18,-0.0046315467021238454
2017-05-19,0.01939224909704529
2017-05-22,0.0007126366020340225
2017-05-23,7.613476844525735e-05
2017-05-24,-0.001246124212481825
2017-05-25,0.001401812410049219
2017-05-26,-0.005626567567574292
2017-05-30,-0.0033960485132316087
2017-05-31,0.0028032610803188085
2017-06-01,-0.000429062862196683
2017-06-02,0.0011711463417549695
2017-06-05,-0.004962423803625882
2017-06-06,0.0029503448909697916
2017-06-07,-0.0026311977619813964
2017-06-08,0.0015452287466473091
2017-06-09,0.0007231571782446711
2017-06-12,-0.005940789496833743
2017-06-13,-0.00011701829478927284
2017-06-14,-0.0042571165155456114
2017-06-15,-0.00037129899547372336
2017-06-16,0.0003257701190415574
2017-06-19,0.0013455224077669747
2017-06-20,-0.002378922637136127
2017-06-21,0.00525858664642298
2017-06-22,0.003383045388200445
2017-06-23,0.00348537518619918
2017-06-26,-0.002576755643171502
2017-06-27,0.006291664280909659
2017-06-28,0.0012955265620981926
2017-06-29,0.0002764906878276463
2017-06-30,0.002185765955889485
2017-07-03,-0.005871960387618058
2017-07-05,-0.006405667462218156
2017-07-06,0.0021250982205816005
2017-07-07,-0.0004899007330531058
2017-07-10,-0.006431388039223052
2017-07-11,0.0037059995408537105
2017-07-12,-0.0002448004566226736
2017-07-13,0.0007348793034216428
2017-07-14,0.0007334190518493156
2017-07-17,0.015090264100060757
2017-07-18,0.0009085521133984642
2017-07-19,-0.004371516546500143
2017-07-20,-0.001794168275694119
2017-07-21,0.0010520423157924785
2017-07-24,0.002197796018076126
2017-07-25,0.02538077957635121
2017-07-26,0.006806110975546842
2017-07-27,-0.002073091391221027
2017-07-28,0.00012409623590370344
2017-07-31,0.002511224092760278
2017-08-01,-0.004682817015923768
2017-08-02,3.278072108514607e-05
2017-08-03,-1.361736124538826e-05
2017-08-04,-0.0022568253118460113
2017-08-07,0.002109820479957003
2017-08-08,0.00522695267331752
2017-08-09,0.0027259125011440677
2017-08-10,0.0008433308567907805
2017-08-11,0.0031797738134307085
2017-08-14,-0.0034727680974036
2017-08-15,-0.005642625784011646
2017-08-16,0.013933436912049402
2017-08-17,-0.019076025088026638
2017-08-18,0.011054384683769847
2017-08-21,0.009660647097592179
2017-08-22,0.0005840336976834504
2017-08-23,0.0006929529104888754
2017-08-24,0.00947007423721824
2017-08-25,-0.003734198457334914
2017-08-28,0.007808934604156548
2017-08-29,0.0035359670792851627
2017-08-30,-0.004540190579954029
2017-08-31,0.0057386278157438575
2017-09-01,0.00671595724503149
2017-09-05,-0.005714282909867419
2017-09-06,0.0060397580672744144
2017-09-07,0.0001356341407672268
2017-09-08,-0.023563559540139334
2017-09-11,0.010508539802110306
2017-09-12,-0.0067910781522405594
2017-09-13,-0.013317488582056058
2017-09-14,-0.005405442656745252
2017-09-15,0.0004496694014717306
2017-09-18,0.006167047358782929
2017-09-19,0.002432292875057751
2017-09-20,0.002287056621061545
2017-09-21,-0.010596922170507561
2017-09-22,0.0035048785459026455
2017-09-25,0.00027110971500587944
2017-09-26,-0.004342834540469798
2017-09-27,0.0013251918269798768
2017-09-28,0.004434608141586693
2017-09-29,0.0014158029256592375
2017-10-02,0.002670020621995839
2017-10-03,0.0046027348446382454
2017-10-04,0.0014953087746172322
2017-10-05,0.01658383727621926
2017-10-06,-0.004900943401906388
2017-10-09,0.002786234972735002
2017-10-10,0.006061933522337526
2017-10-11,0.0010884388302057069
2017-10-12,0.006845943609564253
2017-10-13,-0.0006257330152962259
2017-10-16,0.01566498577122566
2017-10-17,-0.010424384130495845
2017-10-18,-0.003137168800202317
2017-10-19,0.0015526180046361304
2017-10-20,-0.00407686979769839
2017-10-23,0.006202678335493816
2017-10-24,0.006332754863644041
2017-10-25,-0.0009301724171603132
2017-10-26,0.0007702057662206663
2017-10-27,-0.013881928198273163
2017-10-30,0.0010286056782256026
2017-10-31,0.0005803774090129554
2017-11-01,0.004088129876397728
2017-11-02,0.0031632262650937992
2017-11-03,0.007468624920051736
2017-11-06,0.0192278274267208
2017-11-07,-0.013698421689936957
2017-11-08,0.0003836189942583168
2017-11-09,0.0017422514783920207
2017-11-10,-0.004214061942423908
2017-11-13,0.0036111949725290415
2017-11-14,-0.016506859577116728
2017-11-15,-3.671947051520075e-05
2017-11-16,-0.002923292101790209
2017-11-17,0.010683950630533179
2017-11-20,-0.0008634684735822074
2017-11-21,0.00738316526772409
2017-11-22,0.005278300314288664
2017-11-24,0.006712143534985504
2017-11-27,-0.0059149205024461304
2017-11-28,-0.0070972436087319846
2017-11-29,-0.007761354938643716
2017-11-30,0.001019872218344764
2017-12-01,0.008133012394945016
2017-12-04,-0.011617863143681406
2017-12-05,-0.005857960172351406
2017-12-06,-0.013976391207258798
2017-12-07,0.00533008625813669
2017-12-08,0.00997444676908188
2017-12-11,0.011318829969399147
2017-12-12,-0.005986335831504319
2017-12-13,-0.004764412932609763
2017-12-14,0.009241025406223624
2017-12-15,0.002781433180703452
2017-12-18,0.0005553920439935744
2017-12-19,0.005478826540969539
2017-12-20,0.006972394294453288
2017-12-21,0.0021319349031072576
2017-12-22,0.0022261835752761527
2017-12-26,0.01765730209997418
2017-12-27,-0.002459613257285387
2017-12-28,0.0030622556339545692
2017-12-29,0.0031465427184496075
2018-01-02,0.001713188495261253
2018-01-03,0.01586517813688748
2018-01-04,0.001543299823059785
2018-01-05,-0.0030801452398906415
2018-01-08,0.0029891466386982035
2018-01-09,0.010783754913276988
2018-01-10,0.005159699553595853
2018-01-11,0.0010048514865959035
2018-01-12,0.008327689598533805
2018-01-16,-0.005858105344385578
2018-01-17,0.0003943078149384327
2018-01-18,-0.0009993353036036323
2018-01-19,-0.003214810125813705
2018-01-22,0.004030785315666918
2018-01-23,0.010708545039778139
2018-01-24,0.010723387132153261
2018-01-25,-0.00816276691272333
2018-01-26,0.007039082174057354
2018-01-29,-0.008899748835781818
2018-01-30,-0.009919484276315504
2018-01-31,0.005206967023431153
2018-02-01,0.012829704782049811
2018-02-02,-0.014419245609162967
2018-02-05,-0.014485421287739997
2018-02-06,-0.004582677945183966
2018-02-07,-0.019136859965819708
2018-02-08,-0.017322287479631382
2018-02-09,-0.015824114069548978
2018-02-12,0.0005458879641080383
2018-02-13,2.6874790353126343e-05
2018-02-14,0.020225332207594704
2018-02-15,0.0058351640712115405
2018-02-16,0.004343173773686759
2018-02-20,0.0018996788522160912
2018-02-21,-0.004574456248581771
2018-02-22,0.01764249724393485
2018-02-23,0.01234133349800226
2018-02-26,0.0049906430238504385
2018-02-27,-0.012147438725546356
2018-02-28,-0.020025712207459412
2018-03-01,-0.002520040328198636
2018-03-02,0.002035104841395574
2018-03-05,0.012035411615661351
2018-03-06,0.00043306317521252247
2018-03-07,-0.012641490575680758
2018-03-08,-0.009808748541659806
2018-03-09,0.019156631363337784
2018-03-12,-0.006162060081609466
2018-03-13,-0.006078212339346245
2018-03-14,0.0022188683331003656
2018-03-15,0.003625486952266943
2018-03-16,0.011912966848773188
2018-03-19,0.00020069573760439496
2018-03-20,0.013772621455450995
2018-03-21,0.022365678679547196
2018-03-22,-0.01113898849815742
2018-03-23,0.017421656506815042
2018-03-26,-0.003815462738957387
2018-03-27,-0.006062754047029828
2018-03-28,-0.001306780256020934
2018-03-29,0.003698872510257578
2018-04-02,-0.01778727264354396
2018-04-03,0.0033866882118331887
2018-04-04,0.0010083354316241522
2018-04-05,0.00100654875735251
2018-04-06,-0.01562575656116727
2018-04-09,0.015077088296818753
2018-04-10,0.026226222102284202
2018-04-11,0.009117106129687969
2018-04-12,0.0023281687844496357
2018-04-13,0.0025124678806418554
2018-04-16,-0.008748205227699146
2018-04-17,0.0007069395043544091
2018-04-18,0.021113427098306436
2018-04-19,-0.0032726947881636104
2018-04-20,7.550041798420892e-06
2018-04-23,0.009166106968175436
2018-04-24,-0.010160318763592024
2018-04-25,0.0009219225741730064
2018-04-26,0.004397962532600941
2018-04-27,-0.002294104893702853
2018-04-30,0.005452601158094428
2018-05-01,-0.009667422404807446
2018-05-02,0.0007618175467400956
2018-05-03,0.006166506906646108
2018-05-04,0.01123201500285953
2018-05-07,0.0017114249864340625
2018-05-08,0.00030383936071842754
2018-05-09,0.01365980727572369
2018-05-10,0.0011555599183326049
2018-05-11,-0.004611546372232267
2018-05-14,0.008350185997311188
2018-05-15,-0.0002796514369217684
2018-05-16,0.005438780997291115
2018-05-17,0.0013504369087922186
2018-05-18,-0.004241998434426075
2018-05-21,0.008299841712324785
2018-05-22,-0.002333635365949438
2018-05-23,5.579830856672352e-05
2018-05-24,-0.008360433982609883
2018-05-25,-0.02292235411286625
2018-05-29,-0.007523825780955673
2018-05-30,0.01743497104799241
2018-05-31,-0.0074478038899116195
2018-06-01,-0.011220406662807103
2018-06-04,-0.00818782920167238
2018-06-05,0.0006057164946711158
2018-06-06,0.0026703827725504947
2018-06-07,0.010306016885127889
2018-06-08,-0.005303600265071928
2018-06-11,0.0020070880607070407
2018-06-12,-0.0014386881350000325
2018-06-13,0.005274138284304453
2018-06-14,-0.0017968941555267515
2018-06-15,-0.02202249285304636
2018-06-18,0.014251638766681562
2018-06-19,-0.004195161535406666
2018-06-20,0.00019743616762202265
2018-06-21,-0.004192242887289588
2018-06-22,0.02880640367990761
2018-06-25,-0.009576568223860882
2018-06-26,0.018695560093689112
2018-06-27,0.01218663767706163
2018-06-28,0.0058813261433543484
2018-06-29,0.011162875891158386
2018-07-02,-0.009601921969168536
2018-07-03,-0.001077893151098852
2018-07-05,-0.0008731315215548818
2018-07-06,0.0014480452277245703
2018-07-09,0.005698642028611811
2018-07-10,0.003393622676161945
2018-07-11,-0.03367051095574691
2018-07-12,0.003408115905644493
2018-07-13,0.00381955870395867
2018-07-16,-0.0232351430393003
2018-07-17,0.0006608793663642754
2018-07-18,0.006932426783946122
2018-07-19,-0.0008284555135681382
2018-07-20,0.002044656125200328
2018-07-23,0.0003412005541982843
2018-07-24,0.004143296121613904
2018-07-25,0.0074852539027630005
2018-07-26,0.0036222038644868615
2018-07-27,-0.0042445336669723055
2018-07-30,0.006745954501737428
2018-07-31,-0.009754433800239659
2018-08-01,-0.01107372256263528
2018-08-02,0.009155411509436995
2018-08-03,-0.002316593069124684
2018-08-06,0.00202631837754752
2018-08-07,0.004129100494336457
2018-08-08,-0.017283957286846507
2018-08-09,-0.0016589999453168192
2018-08-10,0.00770206606823054
2018-08-13,-0.001817152312667658
2018-08-14,-0.000955901328513864
2018-08-15,-0.01716314274932862
2018-08-16,0.004903771906448862
2018-08-17,0.0026858417742599006
2018-08-20,0.0032752224624192916
2018-08-21,0.002719321576891476
2018-08-22,0.01676006906542371
2018-08-23,0.0005176475643411393
2018-08-24,0.005882807331209161
2018-08-27,0.0037444362971017497
2018-08-28,-0.0024496368526363277
2018-08-29,0.00915782496014561
2018-08-30,0.001915167463230949
2018-08-31,-0.000985311904085684
2018-09-04,-0.00217815266365895
2018-09-05,-0.003486772971558416
2018-09-06,-0.005885803892930697
2018-09-07,0.0009371437389897874
2018-09-10,-7.379839677568167e-05
2018-09-11,0.014632954897553674
2018-09-12,0.005219656844423826
2018-09-13,-0.010391830926920087
2018-09-14,-0.0004568289178852325
2018-09-17,-0.0012496231803774682
2018-09-18,0.008175313334003231
2018-09-19,0.005659593415360931
2018-09-20,-0.00462952813649975
2018-09-21,0.003230752235468426
2018-09-24,0.014810529324859933
2018-09-25,0.00201707956136854
2018-09-26,-0.004511092060408117
2018-09-27,0.00499190489472201
2018-09-28,0.01014611613491967
2018-10-01,0.015516265268554985
2018-10-02,-0.003274389463357008
2018-10-03,0.009413882705062715
2018-10-04,-0.011418465900410069
2018-10-05,-0.003230991505944303
2018-10-08,-0.0008619049206446405
2018-10-09,0.007045439912849449
2018-10-10,-0.01735997460220373
2018-10-11,-0.01845849812525291
2018-10-12,0.005509678449886701
2018-10-15,0.0006215670248785887
2018-10-16,0.0035874563483311306
2018-10-17,-0.011331120613175538
2018-10-18,-0.009377693381868224
2018-10-19,0.005688618922741195
2018-10-22,0.0014006576042233654
2018-10-23,-0.029184829178313998
2018-10-24,-0.0022495043401898895
2018-10-25,0.007528223616964702
2018-10-26,0.0080041566417417
2018-10-29,-0.00894060451954548
2018-10-30,-0.004662261746738561
2018-10-31,-0.010312241788594578
2018-11-01,-0.01738702073266818
2018-11-02,0.005303036159501451
2018-11-05,0.03259813540449774
2018-11-06,-0.002350502239898411
2018-11-07,-0.0011126553973489495
2018-11-08,0.0036262235162518586
2018-11-09,0.017968199213136193
2018-11-12,0.01746031355575517
2018-11-13,0.019138152781166484
2018-11-14,0.07559721872000114
2018-11-15,-0.07650051389754775
2018-11-16,0.04566039188937765
2018-11-19,0.019983070194951047
2018-11-20,-0.005591402656977662
2018-11-21,-0.004143959268850916
2018-11-23,0.0008815628951639454
2018-11-26,-0.02001099110928095
2018-11-27,-0.004861133876773116
2018-11-28,0.04217928943384708
2018-11-29,-0.006889258049501135
2018-11-30,0.0024804480052855737
2018-12-03,-0.02355906227008564
2018-12-04,0.00677636421973804
2018-12-06,-0.005389429748498653
2018-12-07,0.006679032693378328
2018-12-10,-0.00016576360350051278
2018-12-11,-0.006415055520102797
2018-12-12,-0.011937655136117109
2018-12-13,0.0012141677756745128
2018-12-14,-0.01623312668687915
2018-12-17,-0.013400651158643972
2018-12-18,0.013330740136623831
2018-12-19,-0.0036799246229259897
2018-12-20,-0.0002502057233936261
2018-12-21,0.0009395392112250267
2018-12-24,-0.005858601760355908
2018-12-26,-0.006947029941631655
2018-12-27,0.004207476229412421
2018-12-28,-0.00953779692285972
2018-12-31,-0.01850943089676338
2019-01-02,-0.0022661183144323527
2019-01-03,0.003626468169522612
2019-01-04,-0.003234494360211837
2019-01-07,0.001383393150532708
2019-01-08,-0.0010832162461901218
2019-01-09,0.002567263349400273
2019-01-10,-0.0023546765925107627
2019-01-11,0.0006908683944149008
2019-01-14,0.0009523588796942484
2019-01-15,-0.0006880140577333327
2019-01-16,0.0012799455150545036
2019-01-17,-0.0005234187850087224
2019-01-18,-0.0035705641203404026
2019-01-22,0.001421253733609129
2019-01-23,-0.0005598951773305716
2019-01-24,-0.0006266571349560213
2019-01-25,0.005846905032590444
2019-01-28,0.0013999684292351766
2019-01-29,0.0022386322857732566
2019-01-30,0.0022906890312901496
2019-01-31,0.00019246950812101815
2019-02-01,-0.0012012825651303016
2019-02-04,-0.002807327731279896
2019-02-05,0.0007637668263378306
2019-02-06,-0.007814511237480781
2019-02-07,0.00342443754021593
2019-02-08,0.003144219519675584
2019-02-11,-0.004931366705682727
2019-02-12,0.0011131503020327393
2019-02-13,-0.005384173520154523
2019-02-14,0.0038821035057177156
2019-02-15,0.0070276004734888264
2019-02-19,0.011487855242866107
2019-02-20,0.0006370037154268537
2019-02-21,-0.010892721105590697
2019-02-22,0.004676093763909428
2019-02-25,-0.0017521316379179863
2019-02-26,0.0017438383214669617
2019-02-27,-0.007921847961397499
2019-02-28,-0.005499817836688625
2019-03-01,-0.01934882435075591
2019-03-04,-0.010671535313003022
2019-03-05,0.0011837311260356476
2019-03-06,-0.0050555143688908455
2019-03-07,-0.006355450386008488
2019-03-08,0.00660792020292611
2019-03-11,-0.002520993745890321
2019-03-12,0.010890373130755027
2019-03-13,0.007550649649980201
2019-03-14,-0.014413923458896916
2019-03-15,0.005159828750747497
2019-03-18,0.0017010769733285525
2019-03-19,0.010166336075521532
2019-03-20,0.009127466224361003
2019-03-21,-0.004532782153020554
2019-03-22,-0.005979781775955151
2019-03-25,0.00845715001866365
2019-03-26,-0.0016896629040383804
2019-03-27,-0.0047006501556559055
2019-03-28,-0.012350091208517489
2019-03-29,0.0042410311581708715
2019-04-01,-0.0013750883265031266
2019-04-02,-0.001588519585329684
2019-04-03,0.004406747977565129
2019-04-04,0.0007830577671561478
2019-04-05,-0.003247719861750986
2019-04-08,0.001974817951328145
2019-04-09,0.0009062168379956326
2019-04-10,0.0014716525795552826
2019-04-11,-0.00701417364010215
2019-04-12,0.003182101371488111
2019-04-15,-0.0017002520228814877
2019-04-16,-0.0086421072298839
2019-04-17,0.0023075443217888125
2019-04-18,0.006727897445715891
2019-04-22,-0.0014996878071367181
2019-04-23,-0.005346856371493458
2019-04-24,-0.0009755352174496412
2019-04-25,0.0013843769000816408
2019-04-26,0.008188429646200701
2019-04-29,-0.00300321543013371
2019-04-30,-0.002551408001655986
2019-05-01,-0.012933296490399204
2019-05-02,-0.008278076233889653
