,return
2022-06-23,-0.014890986015733021
2022-06-24,0.004885364589726882
2022-06-27,0.003767960597918396
2022-06-28,0.005828274738841621
2022-06-29,-0.004613760947304035
2022-06-30,-0.01712668035509446
2022-07-01,8.48993223585559e-05
2022-07-05,-0.021947049213271175
2022-07-06,-0.0031030104808746906
2022-07-07,0.022304929102497928
2022-07-08,0.0029050056080024422
2022-07-11,0.007173777948537685
2022-07-12,-0.019921420107048782
2022-07-13,0.007188238209426379
2022-07-14,0.0012573507020248176
2022-07-15,0.010708653850043603
2022-07-18,0.015256045484134617
2022-07-19,0.0015688242587545975
2022-07-20,0.007040797926823883
2022-07-21,-0.005140825231779278
2022-07-22,0.002542469542532677
2022-07-25,0.010470605392821408
2022-07-26,-0.0011344678610635262
2022-07-27,0.0064966120343548095
2022-07-28,-0.00673179760476017
2022-07-29,0.0039617722218330265
2022-08-01,-0.00900363131363624
2022-08-02,-0.006206101837987643
2022-08-03,0.0016326324612174758
2022-08-04,-0.007535802943918868
2022-08-05,-0.0018043077913907357
2022-08-08,0.00041905822871890486
2022-08-09,0.002551069974643161
2022-08-10,0.00767723750029381
2022-08-11,0.012044770673997451
2022-08-12,-0.0027236284048614
2022-08-15,-0.0057497576822761465
2022-08-16,0.0009196549640964058
2022-08-17,0.0012105759550655737
2022-08-18,0.007177953587928387
2022-08-19,0.00032724632905023476
2022-08-22,0.008125318947346694
2022-08-23,0.0007961832886711484
2022-08-24,0.0031971337878831108
2022-08-25,-0.002493255858276422
2022-08-26,-0.0025219216923075827
2022-08-29,0.008947065141871713
2022-08-30,-0.0118251885716385
2022-08-31,-0.006560564534659474
2022-09-01,-0.0071600045712504334
2022-09-02,-0.006231491758697638
2022-09-06,-0.01819594405028413
2022-09-07,-0.005456864778914605
2022-09-08,0.0036969243876394664
2022-09-09,0.002511054529920731
2022-09-12,0.007711365238439738
2022-09-13,0.0007943119168769552
2022-09-14,0.015293582942073947
2022-09-15,-0.01703511679612646
2022-09-16,-0.011457269378901014
2022-09-19,0.002850113960286782
2022-09-20,-0.004774338431324132
2022-09-21,0.0021600239341177385
2022-09-22,-0.012958412776536643
2022-09-23,-0.008246072941065496
2022-09-26,0.0011168927904814385
2022-09-27,-0.006345359463764244
2022-09-28,0.005577879486078574
2022-09-29,-0.0031087697306771966
2022-09-30,-0.002592777342064312
2022-10-03,-0.007589828795664499
2022-10-04,0.01035905810934512
2022-10-05,0.004327357015178723
2022-10-06,-0.0009435610178383236
2022-10-07,-0.008527634162939224
2022-10-10,-0.004824973614636741
2022-10-11,0.001710508534595867
2022-10-12,-0.005092959745618519
2022-10-13,0.009501383020431575
2022-10-14,-0.0066668257605513315
2022-10-17,-0.015355515365662264
2022-10-18,-0.008671302646429235
2022-10-19,-0.010933696966956785
2022-10-20,-0.0028428413953844878
2022-10-21,-0.01211612215362634
2022-10-24,0.009633819832449264
2022-10-25,0.017263750430281277
2022-10-26,-0.0019200458953345656
2022-10-27,-0.010479912101297617
2022-10-28,-0.0026279814130046875
2022-10-31,0.020425350941698506
2022-11-01,-0.017536791838894894
2022-11-02,0.002509726212079011
2022-11-03,-0.0026450778940010355
2022-11-04,0.010936474784678518
2022-11-07,-0.0013194518300007063
2022-11-08,-0.006476293752635698
2022-11-09,-0.008330655548594024
2022-11-10,0.00306596650893054
2022-11-11,0.006385058578209701
2022-11-14,-0.008860158214936131
2022-11-15,0.003475671044540274
2022-11-16,-0.0031831488763797156
2022-11-17,-0.006944445758479856
2022-11-18,-0.00501700816533357
2022-11-21,-0.0013016280919025958
2022-11-22,0.0026168810071331983
2022-11-23,-0.009582171426915531
2022-11-25,-0.0009874381404386678
2022-11-28,-0.0018024410349765096
2022-11-29,0.003177182847548199
2022-11-30,0.006991759624553895
2022-12-01,-0.0008614465133740534
2022-12-02,-0.001437599784207877
2022-12-05,-0.0102887462578094
2022-12-06,-0.0013045458512228603
2022-12-07,0.006604950554014222
2022-12-08,0.0019751562538579126
2022-12-09,0.006427723188169754
2022-12-12,-0.004207599620344671
2022-12-13,0.008795357537080273
2022-12-14,-0.00012027174695927734
2022-12-15,-0.009219567629883074
2022-12-16,-0.0015115017314795143
2022-12-19,-0.00464956504349634
2022-12-20,0.014442020734887207
2022-12-21,-0.002626159666337835
2022-12-22,-0.006805572419115502
2022-12-23,0.009178826691747632
2022-12-27,0.0024883771062351734
2022-12-28,-0.006779932767883912
2022-12-29,0.011489562245147411
2022-12-30,0.0025032748543389882
2023-01-03,0.00226072711917924
2023-01-04,-0.00034018678280434145
2023-01-05,-0.006204798480904272
2023-01-06,0.008433436864356603
2023-01-09,-0.0018963520677554024
2023-01-10,0.0003752061226416359
2023-01-11,-0.0023875269926718623
2023-01-12,0.003053568057811873
2023-01-13,0.004012145782823939
2023-01-17,-0.005322394636469441
2023-01-18,-0.0030901923715517254
2023-01-19,0.0037060851206709433
2023-01-20,0.0003185219118861937
2023-01-23,-0.0013468881522166187
2023-01-24,0.0025144235849441365
2023-01-25,-0.00011294336240430525
2023-01-26,-0.003274137180705683
2023-01-27,-0.0025728665377454663
2023-01-30,-0.000954058535340474
2023-01-31,0.0017020974737895767
2023-02-01,0.0018508358774114164
2023-02-02,-0.010335897129726934
2023-02-03,-0.01809319332276993
2023-02-06,-0.003200726820960176
2023-02-07,0.003519930733080656
2023-02-08,-0.0034581110942840665
2023-02-09,-0.002859453645651322
2023-02-10,-0.006035287155378932
2023-02-13,0.0032100733245854496
2023-02-14,-0.0010210530259820993
2023-02-15,-0.010260644782015493
2023-02-16,0.005288028115040477
2023-02-17,0.0028069389831058
2023-02-21,0.008969517944895644
2023-02-22,-0.006160403695378958
2023-02-23,-0.0078197232427909
2023-02-24,-0.015797141131063452
2023-02-27,0.007418064062637564
2023-02-28,0.008513546309937059
2023-03-01,0.01044919152621926
2023-03-02,-0.007224461692588502
2023-03-03,0.004528061839511821
2023-03-06,-0.001290538548779585
2023-03-07,-0.01969031455399939
2023-03-08,0.005338384254835127
2023-03-09,0.0007653175383004474
2023-03-10,0.005088284449883851
2023-03-13,0.015519791197986077
2023-03-14,-0.005641275648105903
2023-03-15,-0.013667112428380701
2023-03-16,0.0022869115567967224
2023-03-17,0.0070928245463928175
2023-03-20,0.006387389930951892
2023-03-21,-0.0038695942614911383
2023-03-22,0.007571976713603101
2023-03-23,0.007392605938134622
2023-03-24,-0.004602453907375015
2023-03-27,0.0005326832393988123
2023-03-28,-0.0011487183861017547
2023-03-29,0.0011542053155351173
2023-03-30,0.006131312919352316
2023-03-31,-0.0009192337201353595
2023-04-03,-0.0022800160612144182
2023-04-04,0.0035426574468266914
2023-04-05,-0.0013122802169918124
2023-04-06,0.003102633113715836
2023-04-10,-0.003265505978163441
2023-04-11,0.004626127817879855
2023-04-12,0.00560019494901165
2023-04-13,0.012532795338670688
2023-04-14,-0.005083565266821188
2023-04-17,-2.0899943149466083e-05
2023-04-18,0.007952976760656982
2023-04-19,-0.0038181223100013373
2023-04-20,-0.0033359774611426696
2023-04-21,-0.004352136683640095
2023-04-24,-0.0021534717599812625
2023-04-25,-0.008848907861035982
2023-04-26,-0.0009531522989942864
2023-04-27,0.0012167122071207181
2023-04-28,0.00024266080201384987
2023-05-01,-0.0023977960477741256
2023-05-02,0.0002346433558193528
2023-05-03,-4.658990042216704e-05
2023-05-04,0.0050904622800596044
2023-05-05,0.003012001184095503
2023-05-08,0.0010138170662652435
2023-05-09,0.003935052839585174
2023-05-10,-0.002511263796308172
2023-05-11,-0.01841077971185401
2023-05-12,-0.002069976001294771
2023-05-15,0.005442818906010949
2023-05-16,-0.009660110791504972
2023-05-17,0.0036775953178402876
2023-05-18,-0.008562500613321977
2023-05-19,0.006363212295151577
2023-05-22,-0.0037525485939898795
2023-05-23,-0.004296384158400834
2023-05-24,-0.010584554390891565
2023-05-25,-0.004124993703883972
2023-05-26,0.009063803084194744
2023-05-30,-0.0015560926298742173
2023-05-31,0.00047321594230131936
2023-06-01,0.008939380717817746
2023-06-02,-0.0020713629313666715
2023-06-05,0.003070540960999013
2023-06-06,0.002772710901841613
2023-06-07,-0.0051677589973839755
2023-06-08,0.009025005622249838
2023-06-09,-0.0012582905730036398
2023-06-12,-0.0026578545340927295
2023-06-13,-0.003261395133883238
2023-06-14,0.0010843600105368
2023-06-15,0.006434049805158937
2023-06-16,0.00391349857528045
2023-06-20,-0.009574123792618794
2023-06-21,-0.0016983880154884945
2023-06-22,-0.007806141365104602
2023-06-23,-0.004779387152089809
2023-06-26,0.00281552509601668
2023-06-27,-0.002809762631437951
2023-06-28,-0.005312007221405013
2023-06-29,-0.0043216207150866826
2023-06-30,0.004405540836577515
2023-07-03,0.003907919272841065
2023-07-05,-0.0035246100895611754
2023-07-06,-0.0016278582198583358
2023-07-07,0.0033319375014402297
2023-07-10,0.0015047188555252777
2023-07-11,0.0018137781131202235
2023-07-12,0.006763079552330353
2023-07-13,0.008034157173780754
2023-07-14,0.0003716222729299723
2023-07-17,-0.0066197886232921554
2023-07-18,0.005729564103688967
2023-07-19,0.001973642141464893
2023-07-20,0.00036389735210518026
2023-07-21,-0.0021709896269239692
2023-07-24,0.004913726185881151
2023-07-25,0.006869983357050469
2023-07-26,-0.0003693252752520193
2023-07-27,-0.01040993312332028
2023-07-28,0.00663597222263812
2023-07-31,0.005026398764043538
2023-08-01,-0.009250738042479223
2023-08-02,-0.012809160799230557
2023-08-03,0.004357823888185619
2023-08-04,0.0039852827734021545
2023-08-07,-0.004341307697747432
2023-08-08,-0.004317490337875207
2023-08-09,0.00275881074871398
2023-08-10,-0.003589477424836951
2023-08-11,0.0005036496966328574
2023-08-14,-0.00476281071586282
2023-08-15,-0.00800034275954109
2023-08-16,-0.007020402103030787
2023-08-17,0.002675858978766099
2023-08-18,0.0060621643395661895
2023-08-21,-0.0018138135661723842
2023-08-22,-0.0029192387008769582
2023-08-23,-0.001949318108089182
